Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason
8387-MOJJT,Female,53,Yes,0,Nubieber,96068,41,-121,1,42,None,Yes,34,No,Yes,Fiber Optic,18,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,78,3384,0,0,1429,4813,Churned,Competitor,Competitor made better offer
8387-UGUSU,Female,57,Yes,1,Irvine,92614,34,-118,3,15,None,Yes,38,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,20,284,0,0,568,853,Stayed,Not churned,unknown
8388-DMKAE,Female,41,No,0,Los Angeles,90016,34,-118,0,8,Offer E,Yes,16,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Mailed Check,20,175,0,0,127,302,Stayed,Not churned,unknown
8388-FYNPZ,Male,26,No,0,Pleasant Hill,94523,38,-122,0,4,Offer E,Yes,35,No,Yes,DSL,47,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,57,245,0,0,139,384,Stayed,Not churned,unknown
8390-FESFV,Female,60,No,0,Sebastopol,95472,38,-123,0,62,None,Yes,6,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,84,5193,0,0,375,5568,Stayed,Not churned,unknown
8393-DLHGA,Male,55,No,0,Palermo,95968,39,-122,0,25,None,Yes,5,No,Yes,Fiber Optic,4,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,96,2449,0,0,132,2580,Churned,Competitor,Competitor offered more data
8393-JMVMB,Male,34,No,0,Thousand Oaks,91360,34,-119,0,1,Offer E,Yes,29,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,19,19,0,0,29,49,Joined,Not churned,unknown
8395-ETZKQ,Male,73,Yes,1,Sacramento,95841,39,-121,8,68,None,Yes,35,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,One Year,No,Bank Withdrawal,20,1194,0,0,2390,3583,Stayed,Not churned,unknown
8397-MVTAZ,Male,22,Yes,0,Sun City,92587,34,-117,2,34,Offer C,Yes,23,Yes,Yes,Fiber Optic,52,No,No,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,100,3480,0,20,785,4285,Churned,Dissatisfaction,Poor expertise of online support
8398-TBIYD,Female,45,No,0,Castro Valley,94552,38,-122,0,72,Offer A,Yes,8,Yes,Yes,Fiber Optic,22,Yes,No,No,Yes,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,85,6185,0,0,611,6796,Stayed,Not churned,unknown
8399-YNDCH,Male,80,No,0,Columbia,95310,38,-120,0,21,None,Yes,35,No,Yes,DSL,14,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60,1236,0,0,727,1963,Churned,Competitor,Competitor had better devices
8400-WZICQ,Female,49,Yes,2,Long Beach,90813,34,-118,9,55,Offer B,Yes,36,No,Yes,DSL,14,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56,3132,34,0,2003,5100,Stayed,Not churned,unknown
8401-EMUWF,Male,64,Yes,1,Paramount,90723,34,-118,10,42,Offer B,Yes,17,Yes,Yes,Cable,17,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69,3058,0,0,700,3758,Stayed,Not churned,unknown
8402-EIVQS,Male,40,Yes,0,Frazier Park,93222,35,-119,8,67,Offer A,Yes,31,No,Yes,Fiber Optic,23,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,101,6733,0,0,2104,8838,Stayed,Not churned,unknown
8402-OOOHJ,Female,53,No,0,Buena Park,90620,34,-118,0,41,None,Yes,32,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,21,835,0,0,1296,2132,Stayed,Not churned,unknown
8404-FYDIB,Male,19,No,0,Los Angeles,90012,34,-118,0,26,Offer C,Yes,50,Yes,Yes,Fiber Optic,48,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,87,2209,0,0,1297,3505,Stayed,Not churned,unknown
8404-GFGCZ,Male,49,Yes,0,Millville,96062,41,-122,7,4,Offer E,Yes,10,Yes,Yes,DSL,3,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,66,250,0,0,41,291,Stayed,Not churned,unknown
8404-VIOMB,Female,52,No,0,Lakehead,96051,41,-122,0,66,None,No,0,No internet service,Yes,DSL,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,62,4136,0,0,0,4136,Stayed,Not churned,unknown
8404-VLQFB,Female,21,Yes,1,California Hot Springs,93207,36,-119,1,15,None,Yes,30,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,Yes,Bank Withdrawal,25,395,0,0,443,838,Stayed,Not churned,unknown
8405-IGQFX,Female,41,No,0,Bridgeport,93517,38,-119,0,63,Offer B,Yes,40,No,Yes,Fiber Optic,8,No,No,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Credit Card,90,5817,0,0,2541,8358,Stayed,Not churned,unknown
8406-LNMHF,Male,75,Yes,0,Temecula,92592,34,-117,10,59,None,Yes,4,No,Yes,Fiber Optic,21,Yes,Yes,Yes,No,No,No,No,Yes,One Year,Yes,Credit Card,83,4903,0,0,248,5152,Stayed,Not churned,unknown
8409-WQJUX,Female,37,No,0,Arcata,95521,41,-124,0,25,Offer C,No,0,No internet service,Yes,Cable,29,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,54,1423,0,0,0,1423,Stayed,Not churned,unknown
8410-BGQXN,Male,26,No,0,Angels Camp,95222,38,-121,0,4,None,Yes,23,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,No,Credit Card,19,93,0,0,90,184,Stayed,Not churned,unknown
8413-VONUO,Male,34,No,0,Grimes,95950,39,-122,0,2,None,Yes,17,No,Yes,Fiber Optic,27,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,96,167,0,0,34,201,Churned,Dissatisfaction,Limited range of services
8413-YNHNV,Male,42,No,0,Oakland,94603,38,-122,0,69,None,Yes,47,Yes,Yes,DSL,22,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,91,6322,0,0,3273,9595,Stayed,Not churned,unknown
8414-MYSHR,Male,79,No,0,Arcadia,91007,34,-118,0,5,None,Yes,5,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,91,450,0,0,23,473,Churned,Dissatisfaction,Network reliability
8414-OOEEL,Male,48,No,2,Oakland,94606,38,-122,0,66,Offer A,Yes,12,No,Yes,DSL,23,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,80,5196,0,0,824,6020,Stayed,Not churned,unknown
8417-FMLZI,Male,47,Yes,0,Santa Cruz,95060,37,-122,1,6,None,Yes,27,No,Yes,Fiber Optic,6,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84,478,0,0,161,639,Churned,Dissatisfaction,Product dissatisfaction
8417-GSODA,Male,37,Yes,3,Rancho Cucamonga,91737,34,-118,1,28,None,Yes,13,Yes,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,92,2568,0,0,369,2937,Stayed,Not churned,unknown
8421-WZOOW,Female,75,Yes,1,Rio Vista,94571,38,-122,8,57,None,Yes,28,No,Yes,Fiber Optic,15,No,Yes,Yes,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,95,5567,0,0,1610,7178,Stayed,Not churned,unknown
8429-XIBUM,Male,44,No,0,Oakland,94618,38,-122,0,22,Offer D,Yes,10,Yes,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101,2317,0,0,227,2544,Churned,Price,Extra data charges
8430-TWCBX,Female,62,Yes,0,Novato,94947,38,-123,0,49,None,Yes,29,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,One Year,No,Credit Card,21,1032,0,0,1430,2462,Stayed,Not churned,unknown
8433-WPJTV,Female,76,Yes,3,French Camp,95231,38,-121,8,65,Offer B,Yes,2,Yes,Yes,Fiber Optic,27,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,104,6767,0,0,103,6870,Stayed,Not churned,unknown
8433-WXGNA,Male,55,No,0,Salinas,93906,37,-122,0,2,None,Yes,42,No,Yes,Cable,2,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76,189,0,0,84,274,Churned,Other,Don't know
8434-PNQZX,Female,56,No,0,Marina Del Rey,90292,34,-118,0,42,Offer B,Yes,20,Yes,Yes,DSL,15,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,78,3373,0,0,851,4225,Stayed,Not churned,unknown
8434-VGEQQ,Male,24,Yes,0,Guadalupe,93434,35,-121,0,61,Offer B,Yes,47,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,21,1306,0,0,2852,4158,Stayed,Not churned,unknown
8436-BJUMM,Male,62,Yes,0,Albany,94706,38,-122,1,26,Offer C,Yes,36,Yes,Yes,Cable,26,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84,2071,0,0,933,3004,Churned,Competitor,Competitor offered higher download speeds
8439-LTUGF,Male,51,No,0,Lake Forest,92630,34,-118,0,10,Offer D,Yes,19,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,Yes,Credit Card,20,199,0,0,191,390,Stayed,Not churned,unknown
8441-SHIPE,Female,53,No,0,Glendale,91204,34,-118,0,67,None,Yes,17,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,Yes,Bank Withdrawal,26,1790,46,0,1120,2865,Stayed,Not churned,unknown
8443-WVPSS,Male,58,Yes,0,Galt,95632,38,-121,5,10,None,Yes,43,No,Yes,Fiber Optic,12,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,100,991,0,0,433,1424,Churned,Dissatisfaction,Service dissatisfaction
8443-ZRDBZ,Male,62,No,0,Fontana,92336,34,-117,0,4,None,Yes,42,Yes,Yes,Fiber Optic,29,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76,319,0,0,170,489,Churned,Price,Long distance charges
8444-WRIDW,Female,72,No,0,Thousand Oaks,91362,34,-119,0,66,None,Yes,46,Yes,Yes,Fiber Optic,24,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,80,5224,0,140,3009,8373,Churned,Attitude,Attitude of support person
8445-DNBAE,Male,24,No,3,Sacramento,95814,39,-121,0,1,Offer E,Yes,43,Yes,Yes,DSL,69,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50,50,0,0,43,93,Joined,Not churned,unknown
8450-JOVAH,Male,62,Yes,3,Agoura Hills,91301,34,-119,1,2,None,Yes,6,Yes,Yes,DSL,53,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,57,114,0,0,11,125,Churned,Competitor,Competitor offered higher download speeds
8450-LUGUK,Female,40,Yes,1,San Diego,92103,33,-117,5,37,None,Yes,45,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,Yes,Bank Withdrawal,24,862,0,0,1653,2515,Stayed,Not churned,unknown
8450-UYIBU,Female,77,No,0,Fresno,93703,37,-120,0,35,None,No,0,No internet service,Yes,Cable,26,No,No,Yes,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,40,1435,0,0,0,1435,Stayed,Not churned,unknown
8454-AATJP,Female,41,No,0,Oakland,94607,38,-122,0,72,Offer A,Yes,20,Yes,Yes,Fiber Optic,15,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,115,8405,0,0,1411,9816,Stayed,Not churned,unknown
8455-HIRAQ,Female,56,No,0,Carmichael,95608,39,-121,0,8,None,Yes,11,No,Yes,DSL,16,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,44,369,0,0,87,457,Stayed,Not churned,unknown
8456-QDAVC,Male,57,No,0,Winterhaven,92283,33,-115,0,19,None,Yes,30,No,Yes,Fiber Optic,13,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79,1495,27,0,561,2030,Stayed,Not churned,unknown
8457-XIGKN,Male,46,No,0,Norco,92860,34,-118,0,20,Offer D,Yes,29,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Month-to-Month,Yes,Credit Card,20,356,0,0,582,939,Stayed,Not churned,unknown
8461-EFQYM,Female,36,No,0,San Jose,95119,37,-122,0,38,None,Yes,46,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,One Year,Yes,Bank Withdrawal,24,914,36,0,1755,2634,Stayed,Not churned,unknown
8464-EETCQ,Male,45,No,0,Salinas,93905,37,-122,0,57,None,Yes,20,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,19,1094,0,0,1122,2217,Stayed,Not churned,unknown
8465-SBRXP,Male,32,Yes,2,Baldwin Park,91706,34,-118,1,38,None,Yes,26,Yes,Yes,Fiber Optic,19,No,No,Yes,Yes,Yes,No,No,No,Two Year,Yes,Bank Withdrawal,95,3616,0,0,982,4598,Stayed,Not churned,unknown
8466-PZBLH,Male,32,Yes,3,Descanso,91916,33,-117,10,67,None,Yes,11,Yes,Yes,Fiber Optic,57,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,105,6886,0,0,758,7644,Stayed,Not churned,unknown
8467-WYNSR,Male,62,No,0,Clayton,94517,38,-122,0,22,None,Yes,37,No,Yes,DSL,15,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Mailed Check,55,1253,0,0,816,2070,Stayed,Not churned,unknown
8468-EHYJA,Female,32,Yes,0,Palo Verde,92266,33,-115,0,57,Offer B,Yes,12,Yes,Yes,Fiber Optic,16,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,-3,5497,0,0,695,6192,Stayed,Not churned,unknown
8468-FZTOE,Female,61,Yes,3,San Diego,92126,33,-117,8,72,Offer A,Yes,17,No,Yes,Cable,53,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,74,5237,0,50,1239,6527,Stayed,Not churned,unknown
8469-SNFFH,Male,40,Yes,0,San Pedro,90731,34,-118,0,70,None,Yes,43,Yes,Yes,DSL,21,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,79,5529,0,0,3042,8571,Stayed,Not churned,unknown
8473-VUVJN,Male,80,No,0,Temecula,92590,33,-117,0,1,None,Yes,40,Yes,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74,74,0,0,40,114,Churned,Attitude,Attitude of service provider
8474-UMLNT,Female,36,No,0,Fresno,93710,37,-120,0,13,Offer D,Yes,28,No,Yes,DSL,30,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,68,842,0,0,370,1212,Stayed,Not churned,unknown
8480-PPONV,Male,56,Yes,3,Guerneville,95446,39,-123,3,62,None,Yes,41,Yes,Yes,Fiber Optic,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,116,7159,0,0,2521,9680,Stayed,Not churned,unknown
8481-YYXWG,Female,30,No,0,Hume,93628,37,-119,0,5,Offer E,Yes,10,No,Yes,Fiber Optic,69,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89,462,0,0,51,512,Churned,Dissatisfaction,Network reliability
8485-GJCDN,Female,71,No,0,San Diego,92109,33,-117,0,5,None,Yes,30,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69,318,0,0,150,469,Churned,Competitor,Competitor made better offer
8486-AYEQH,Female,30,No,0,Guatay,91931,33,-117,0,31,None,Yes,39,Yes,Yes,Fiber Optic,59,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,76,2228,0,0,1202,3430,Stayed,Not churned,unknown
8490-BXHEO,Male,67,No,0,Lucerne Valley,92356,35,-117,0,18,None,Yes,39,Yes,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,81,1412,0,0,698,2110,Stayed,Not churned,unknown
8495-LJDFO,Female,76,No,0,Rancho Santa Margarita,92688,34,-118,0,64,None,Yes,23,Yes,Yes,Fiber Optic,24,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109,7111,0,0,1463,8574,Stayed,Not churned,unknown
8495-PRWFH,Female,66,No,0,Waterford,95386,38,-121,0,42,None,Yes,27,Yes,Yes,Cable,30,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56,2422,0,0,1134,3556,Stayed,Not churned,unknown
8496-DMZUK,Male,62,No,0,Soulsbyville,95372,38,-120,0,30,Offer C,Yes,7,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,90,2821,0,0,216,3036,Stayed,Not churned,unknown
8496-EJAUI,Male,47,No,0,Tujunga,91042,34,-118,0,19,Offer D,Yes,2,No,Yes,Fiber Optic,14,No,Yes,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,74,1424,0,130,34,1589,Churned,Attitude,Attitude of support person
8498-XXGWA,Female,63,Yes,0,Malibu,90265,34,-119,7,65,None,Yes,20,No,Yes,DSL,26,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,55,3673,0,0,1299,4972,Stayed,Not churned,unknown
8499-BRXTD,Male,28,No,0,Kernville,93238,36,-118,0,18,Offer D,Yes,39,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,One Year,No,Credit Card,20,402,0,0,697,1099,Stayed,Not churned,unknown
8510-AWCXC,Female,69,No,0,Novato,94945,38,-123,0,13,Offer D,Yes,7,Yes,Yes,Fiber Optic,28,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,101,1308,0,0,94,1402,Churned,Attitude,Attitude of support person
8510-BBWMU,Female,40,No,0,Stonyford,95979,39,-122,0,41,None,Yes,37,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,One Year,Yes,Credit Card,20,807,0,0,1536,2343,Stayed,Not churned,unknown
8510-TMWYB,Female,61,Yes,3,Sacramento,95814,39,-121,9,54,None,Yes,23,Yes,Yes,Cable,21,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,60,3246,0,0,1243,4490,Stayed,Not churned,unknown
8512-WIWYV,Male,20,No,0,Kirkwood,95646,39,-120,0,32,None,Yes,37,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,One Year,No,Credit Card,-6,708,0,0,1177,1884,Stayed,Not churned,unknown
8513-OLYGY,Male,50,Yes,0,Fortuna,95540,41,-124,8,72,None,Yes,28,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,116,8332,0,0,1986,10319,Stayed,Not churned,unknown
8514-VZHEB,Male,35,Yes,2,Travis Afb,94535,38,-122,10,59,Offer B,Yes,19,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,20,1148,0,0,1106,2254,Stayed,Not churned,unknown
8515-OCTJS,Female,61,No,0,Lemoore,93245,36,-120,0,25,Offer C,Yes,20,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,25,692,0,0,494,1186,Churned,Competitor,Competitor made better offer
8519-IMDHU,Male,74,Yes,0,Alderpoint,95511,40,-124,1,15,None,Yes,45,Yes,Yes,Cable,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86,1346,0,0,679,2024,Churned,Competitor,Competitor had better devices
8519-QJGJD,Female,42,No,0,Twain,95984,40,-121,0,14,Offer D,Yes,19,No,Yes,Cable,20,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75,1026,0,0,262,1288,Churned,Attitude,Attitude of service provider
8532-UEFWH,Male,61,Yes,2,Huntington Beach,92649,34,-118,6,52,Offer B,Yes,50,Yes,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Mailed Check,26,1346,0,0,2575,3920,Stayed,Not churned,unknown
8535-SFUTN,Male,21,No,0,Moreno Valley,92555,34,-117,0,61,Offer B,Yes,36,Yes,Yes,Fiber Optic,73,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106,6300,0,0,2199,8499,Stayed,Not churned,unknown
8540-ZQGEA,Female,58,Yes,0,Playa Del Rey,90293,34,-118,1,54,Offer B,Yes,33,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,No,Credit Card,20,1102,0,0,1767,2869,Stayed,Not churned,unknown
8541-QVFKM,Female,22,No,0,Long Beach,90807,34,-118,0,8,None,Yes,17,Yes,Yes,Fiber Optic,41,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74,632,0,0,138,771,Stayed,Not churned,unknown
8543-MSDMF,Male,36,No,0,Coachella,92236,34,-116,0,3,Offer E,Yes,44,No,Yes,Cable,6,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,77,206,0,0,133,339,Joined,Not churned,unknown
8544-GOQSH,Female,51,No,0,Pacoima,91331,34,-118,0,14,Offer D,Yes,2,No,Yes,Fiber Optic,21,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,80,1112,0,0,24,1136,Stayed,Not churned,unknown
8544-JNBOX,Male,31,No,0,Weimar,95736,39,-121,0,72,Offer A,Yes,23,No,No,No internet service,0, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service, No internet service,Two Year,Yes,Credit Card,21,1521,0,0,1687,3208,Stayed,Not churned,unknown
8547-NSBBO,Male,62,No,0,San Pedro,90731,34,-118,0,35,Offer C,Yes,40,Yes,Yes,Fiber Optic,23,Yes,Yes,Yes,Yes,No,No,No,No,Month-to-Month,Yes,Credit Card,97,3403,0,130,1395,4929,Stayed,Not churned,unknown
8548-AWOFC,Male,21,Yes,0,Huntington Beach,92647,34,-118,4,66,None,Yes,8,Yes,Yes,DSL,69,No,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,64,4265,0,0,506,4771,Stayed,Not churned,unknown
8550-XSXUQ,Male,41,Yes,0,Cottonwood,96022,40,-122,7,48,Offer B,Yes,39,Yes,Yes,Cable,8,No,Yes,Yes,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,71,3420,0,0,1863,5284,Stayed,Not churned,unknown
8552-OBVRU,Female,79,Yes,3,Ivanhoe,93235,36,-119,6,48,None,Yes,13,No,Yes,Fiber Optic,75,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,104,5068,0,0,643,5711,Stayed,Not churned,unknown
